cz,czname,pop2000,fips,statename,stateabbrv,location,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,female,male,age_0_to_19,age_20_to_39,age_40_to_64,age_over_64,asian,black,hispanic,white,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
35903,Moab,8485.0,49,Utah,UT,"Moab, UT",0.2727273,0.2142857,0.2142857,0.125,0.1818182,0.1282051,0.0,0.0,0.87878788,0.76190478,1.0,0.75,0.2318313,6448.02,1.466156,0.1311207,0.1692576,0.1205315,-1.201096,63.090016,77.777778,62.222222,75.555556,56.944444,47.88,0.0011997,0.0012277,0.0017571,0.0189179,0.28772,0.1480424,0.04036,0.58172,1.5170765,48.65056,0.2121391,5.550972,0.0691997,0.0296081,0.1994127,0.6900075,0.0271623,2.840909,0.0134354744,0.0146140247,2.304729,0.7519547,31770.04,150229.1,6.3688474,18.175763,1.620613,-0.0342079,22.9,NA,NA,46.07325,0.2463628,0.0108427,2658.61,0.0293907,0.0,0.4824561403508772,0.5175438596491229,0.23801882755669662,0.2829482242190843,0.33900299529311084,0.14195549850235345,0.00652545999144202,0.0019255455712451862,0.09937954642704322,0.8348309798887462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35904,Richfield,25012.0,49,Utah,UT,"Richfield, UT",0.2074689,0.1309524,0.1129032,0.1126761,0.223176,0.2298387,0.1544715,0.2428571,0.65333331,0.75641024,0.87394959,0.8142857,0.17762730000000002,8721.8863,0.4123774,0.1576873,0.1377323,0.0970347,-0.3184896,83.168501,81.897412,68.260745,72.78338,58.436407,57.514139,0.0073909,0.0049541,0.0078005,0.0148287,0.25736,0.1059286,0.07302,0.64078,-0.79102138,83.21206,0.2358868,2.722693,0.0538015,0.2677784,0.4378242,0.6074961,0.058316,1.247401,0.0264672957,0.0327043019,3.18938,0.6326379,28605.11,125199.8783,4.9179229,21.114695,10.73269,-0.0106935,16.11958,NA,NA,50.96325,0.1202008,0.0092755,2087.297,0.0214351,0.0,0.49048063797686614,0.5095193620231339,0.32441267332423307,0.242582082046124,0.2728285077951002,0.1594223722968604,0.0035922120842014514,0.005352396005460162,0.05090164523313456,0.9189956175012572,81.22591,81.75099,86.47675,86.63654,85.19173,85.50082,82.88053,83.38296,77.50808,77.93497,81.41806,81.7206,81.68734,82.05612,85.43898,85.756,1.391439,1.345193,1.192252,1.1451,1.495193,1.428369,2.32538,2.28096,1.068213,1.035418,1.197976,1.169195,1.394754,1.359141,2.006705,1.930915,15253,15584,15774,7039,14090,17026,15231,6038
35905,Loa,2509.0,49,Utah,UT,"Loa, UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22169809999999998,6945.72,-3.050575,0.1680019,0.0705521,0.043815,NA,87.706569,72.727273,68.181818,72.727273,59.375,NA,0.0,0.0,0.0,0.0,NA,0.1542766,NA,NA,1.3402608,81.30729,0.1594261,1.992826,0.0508003,0.3129252,0.7731481,0.6376249,0.0387039,1.71383,0.0,0.0203268234,1.019786,0.627907,32242.2,130100.8,8.2,15.064132,NA,NA,20.9,NA,NA,NA,0.1149068,0.0035871,2062.931,0.018982,0.0,0.4788475565280817,0.5211524434719184,0.32312180889861414,0.1911013858497447,0.31692195477753465,0.17104303428154632,0.006564551422319475,0.008023340627279359,0.047775346462436176,0.9263311451495259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36000,Provo,389179.0,49,Utah,UT,"Provo, UT",0.1115737,0.0728065,0.0395137,0.0272374,0.2076125,0.2106959,0.2359667,0.2045455,0.75112712,0.82542819,0.86933613,0.89720559,0.153209,9364.2998,0.4581098,0.1728197,0.1184278,0.1048235,-0.3859169,79.835066,82.372345,65.357875,72.297193,56.512988,37.193783,0.095139,0.0945338,0.0921063,0.0585669,0.19294,0.1200193,0.19986,0.57715,-0.84595298,89.54568,0.263118,6.911729,0.0409371,0.6731254,1.078122,0.6772932,0.1134462,6.152174,0.0423840958,0.0451180562,32.48789,0.4540285,29114.79,203419.7948,4.7424486,22.243661,-1.25645,-0.0175205,30.62291,2812.68,0.0540519,49.30675,0.0948831,0.0094018,1755.215,0.0205107,0.0,0.4971776283557821,0.5028223716442178,0.3919581933981355,0.3361622135914058,0.2012404234622512,0.0706657956957945,0.013332599635044271,0.005312803981851618,0.10904294975113428,0.8383739589176293,83.68475,83.59795,85.70464,85.80408,86.62563,86.83648,89.24796,89.37932,78.9982,78.91698,81.5165,81.6986,84.44489,84.67967,88.02936,88.18759,0.4744951,0.4598911,0.4822472,0.4658491,0.4914568,0.4733864,0.4375883,0.4197268,0.4142941,0.4051932,0.4432268,0.4352625,0.4474554,0.4387043,0.4329523,0.416427,134611,164502,223638,185847,124259,168522,228813,180500
36100,Salt Lake City,1426729.0,49,Utah,UT,"Salt Lake City, UT",0.2061941,0.147517,0.10552,0.0659997,0.2231391,0.2016527,0.2078458,0.1687799,0.69181496,0.8059935,0.86325091,0.90322119,0.1651596,8712.5011,-0.05821,0.1471142,0.1183918,0.1080346,0.0678953,78.20128,84.918872,66.638118,76.683561,61.254174,35.11644,0.1007756,0.0928161,0.1073741,0.1142171,0.23185,0.0754991,0.12569,0.55182,-0.63510402,69.94791,0.991709,10.66061,0.0442737,0.4863417,0.6852161,0.7100691,0.1198262,8.35092,0.0238216227,0.0243185637,116.8941,0.294261,36987.88,206489.3233,4.3224534,22.318143,-8.393985,0.0090196,26.61807,3837.59,-0.078774,46.1525,0.1468964,0.0095947,2439.216,0.0210031,0.0,0.4971929972849459,0.5028070027150541,0.32578821664235647,0.3058125230585421,0.2747361760113491,0.09238722588176436,0.027022041396293956,0.013167498392327032,0.15386715309958207,0.7688114870660854,82.43945,82.21261,84.88021,84.75677,86.40076,86.4074,88.92967,89.01546,76.9757,76.81122,81.11337,81.08041,84.03373,84.11797,86.42,86.59542,0.2189499,0.219413,0.2255925,0.2272677,0.2182111,0.2162621,0.2053632,0.200616,0.1890121,0.18751,0.2053068,0.2039448,0.1975951,0.1967122,0.2140122,0.2107816,580718,758921,957240,886350,580050,766065,974206,858245
36200,Logan,149590.0,49,Utah,UT,"Logan, UT",0.1145585,0.0833333,0.0673575,0.0358852,0.2098765,0.2097902,0.2101576,0.1873479,0.7613489,0.78075856,0.87683821,0.90024936,0.1622916,8213.4779,-0.3086037,0.1418961,0.1165142,0.1059003,0.2651646,80.758987,86.13439,69.186682,77.441802,57.585806,28.981656,0.0696854,0.0679613,0.0700701,0.0531079,0.20106,0.1109855,0.08962,0.66607,-0.00436597,85.43419,0.2673976,6.192259,0.0374386,0.4586889,0.7505554,0.6910815,0.2504285,5.219828,0.0287920316,0.0338391604,17.0889,0.5279005,28952.72,163973.3965,4.2309428,20.969589,6.228385,-0.0031828,26.50478,1947.0,0.1097728,50.52225,0.1015686,0.0061033,1732.093,0.0154341,0.0,0.49892464921785246,0.5010753507821475,0.3580564191635677,0.3094941223231933,0.23601091140743,0.09623708898459662,0.016388890401337248,0.004742433069622838,0.09390670855543637,0.8604494149547264,83.979,84.13048,84.38486,84.79462,88.2466,88.33669,89.1333,89.22852,78.99422,79.18157,83.22918,83.53263,87.23766,87.32729,86.94302,87.09579,0.7157873,0.683788,0.7565746,0.7275138,0.6081448,0.5896779,0.752317,0.7249139,0.6534806,0.6358404,0.5994672,0.5767445,0.5470049,0.5315425,0.7704065,0.7412977,53008,77699,101788,60221,50567,84577,102667,55619
36301,Pocatello,269722.0,16,Idaho,ID,"Pocatello, ID",0.2358423,0.1574459,0.0980207,0.090368,0.2391197,0.239649,0.2241128,0.2070875,0.70395118,0.80121917,0.85564739,0.88203591,0.1935676,8026.4524,1.219813,0.1671197,0.1322268,0.1199745,-0.567907,79.912017,79.771293,63.178182,72.715561,55.426286,34.331724,0.0630143,0.0536519,0.0699925,0.1275673,0.2481,0.1402507,0.07878,0.62529,-0.14391434,71.79095,0.3444287,7.83807,0.0410348,0.2015895,0.3203805,0.6599163,0.1083844,4.291202,0.0165095914,0.0168099006,19.38644,0.5168387,30119.07,121128.9716,4.4839747,19.706494,3.002912,-0.0029853,21.86664,1178.01,0.0947989,46.37075,0.147456,0.0078711,1983.776,0.0156964,0.4,0.5008416781767956,0.4991583218232044,0.33401366416732436,0.2851901637726914,0.26999371053670085,0.11075929853985793,0.007427116219415943,0.0047972573007103395,0.11306543508287292,0.8385426943567482,81.37634,81.6043,85.25693,85.45335,87.08711,87.23366,87.3993,87.66375,77.72782,77.87975,81.93987,82.12599,83.91216,84.12277,86.24821,86.47363,0.4503044,0.4376948,0.4523326,0.4349202,0.4833483,0.466765,0.6334364,0.6019119,0.366432,0.3596148,0.3966085,0.3885736,0.4564111,0.4490143,0.542549,0.522496,141876,160184,177294,119252,136310,170699,181373,110526
36302,Salmon,12148.0,16,Idaho,ID,"Salmon, ID",0.244186,0.2142857,0.1,0.0,0.202381,0.0731707,0.1111111,0.0,0.71428573,1.0,1.0,1.0,0.2186658,7551.198,1.335215,0.2024639,0.1119157,0.1158016,-0.9396494,77.898596,78.078253,70.853499,64.692803,54.392209,50.724973,0.004757,0.0013936,0.0063566,0.0132266,0.26223,0.149511,0.06123,0.61523,0.78271345,38.47547,0.0658545,2.905828,0.0676497,0.1201475,0.2086409,0.5862106,0.0479329,1.762375,0.0016463615,0.0056799473,1.280138,0.5815096,30781.6,121495.2426,4.9262782,17.702616,8.031004,0.0142047,17.72129,NA,NA,48.43925,0.1424581,0.0032927,1796.501,0.0127337,0.4,0.4919914134742404,0.5080085865257595,0.20731505944517833,0.17817040951122853,0.38507265521796563,0.22911162483487452,0.0018163804491413474,4.953764861294584e-4,0.026254953764861293,0.9449306472919419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36303,Jackson,24250.0,56,Wyoming,WY,"Jackson, WY",0.2634146,0.1820175,0.0921053,0.053913,0.127451,0.0993377,0.1133333,0.0720562,0.81632656,0.89145499,0.92708331,0.94999999,0.2403826,7321.3715,-3.274484,0.0819485,0.0943864,0.0791338,-0.3424292,78.785593,81.175209,64.354196,76.261402,57.081972,37.828229,0.0199271,0.0034773,0.0351824,0.0267702,0.06276,0.0772708,0.64788,0.50928,2.389419,30.77938,0.1278351,7.793815,0.0264582,0.9792687,1.157267,0.7801689,0.0210404,6.7907400000000004,0.0152989691,0.0247835052,5.439509,0.4879048,53838.13,415037.7049,5.8763471,17.649692,-31.83673,NA,41.42135,NA,NA,50.3535,0.132996,0.0037113,4620.492,0.0384308,0.0,0.4782703307634917,0.5217296692365083,0.2365083312608804,0.32128201939815965,0.34434842079084804,0.09823427008206914,0.012248196965928873,0.001989554837105198,0.1585737378761502,0.8122357622481969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36401,Steamboat Springs,38860.0,8,Colorado,CO,"Steamboat Springs, CO",0.3473684,0.2837838,0.2040816,0.0769231,0.1595745,0.1986301,0.1702128,0.1057692,0.86363637,0.77777779,0.86666667,0.97142857,0.1761711,7897.7836,-2.525235,0.1073392,0.0758388,0.1003204,-0.7333624,77.907603,83.941467,57.894375,71.818114,60.536226,57.110824,0.040495,0.0254517,0.0558833,0.0324139,0.25134,0.0738543,0.09631,0.56337,-0.03647617,34.60371,0.1312404,5.602161,0.0315899,0.1850451,0.2895439,0.7481067,0.0222048,3.949373,0.0169840453,0.0206381884,3.763749,0.5494353,39506.23,246210.258,5.606628,17.581301,8.282488,NA,28.779,1732.0,-0.132131,51.55075,0.1558818,0.0069738,4647.293,0.0666481,0.0,0.476791015580052,0.523208984419948,0.2513750489034129,0.2664948334982625,0.3713437507191678,0.11154580811451453,0.009964789542724322,0.0040043265137044625,0.09672519733965435,0.8704577359445838,84.49374,84.45799,84.01573,84.3338,87.86121,88.07901,89.66015,89.79495,80.0154,80.01543,80.97256,81.29822,81.992679999999993,82.39732,88.37359,88.50561,1.104106,1.076917,1.352515,1.289672,1.166653,1.105341,1.297678,1.245674,0.9236037,0.9030379,1.091163,1.063073,1.123302,1.090715,1.021389,0.9850422,20596,23889,31800,30138,22973,27870,35730,28820
36402,Vernal,39595.0,49,Utah,UT,"Vernal, UT",0.2656612,0.1618257,0.1658768,0.191358,0.2879147,0.2258749,0.2494005,0.2672956,0.6443038,0.76543212,0.7955665,0.75625002,0.197536,7183.1095,0.5803078,0.124312,0.1250559,0.1386184,-1.025282,78.447759,82.177873,65.069969,64.722316,53.210501,54.507744,0.0195785,0.0208205,0.0203911,0.1513534,0.27347,0.1533092,0.05914,0.62398,-1.5412225,72.67584,0.1111251,3.540851,0.0471304,0.1972725,0.3855079,0.6223372,0.0402135,1.330606,0.021290567,0.0185124384,5.132125,0.5574976,26253.97,111750.252,4.5637794,20.572388,-3.364161,0.0040196,13.01853,NA,0.1099413,56.55375,0.1484117,0.0125016,2957.654,0.0381157,0.0,0.49013974867479704,0.509860251325203,0.36201208436816545,0.2918041294436001,0.24771101308522075,0.09810208696296846,0.004485302294547207,0.002409459910293954,0.0750639433591578,0.8372502502131445,81.22686,81.43522,84.96719,85.25967,86.92191,87.14436,89.6072,89.74829,75.99618,76.1577,83.89394,84.06742,83.68588,83.95203,84.788,85.09712,1.010973,0.977358,1.156469,1.105028,1.178911,1.12358,1.192785,1.131413,0.8442481,0.8331909,0.8999361,0.8675604,0.992179,0.9542746,1.476896,1.417616,22756,21974,26205,17609,19015,24072,29334,17387
36403,Soda Springs,13715.0,16,Idaho,ID,"Soda Springs, ID",0.3846154,0.1666667,0.1111111,0.0,0.25,0.1111111,0.3333333,0.25,0.61538464,0.72222221,0.8888889,1.0,0.1975031,8575.6435,0.3875512,0.1195168,0.1181171,0.1425714,-1.275165,82.235001,79.087595,63.919238,58.609646,58.567449,67.578313,0.0114618,0.0026583,0.0104496,0.0176814,0.2066,0.0960165,0.04487,0.69097,0.34459233,81.76449,0.0656216,3.23004,0.0485862,-0.1222962,-0.0470955,0.5845156,0.1650074,1.501656,0.0067808968,0.0154575283,5.010243,0.5750541,29943.29,101832.3074,4.5835642,18.176929,5.78356,-0.0198433,13.93673,NA,NA,53.61475,0.1032464,0.0022603,2756.802,0.0205307,0.4,0.496952648851383,0.503047351148617,0.29543678699796844,0.22386310360993905,0.3037193311454915,0.17744960150023442,0.005313330207844975,0.0010157837162056572,0.04680418815439912,0.9400687607438662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36404,Rock Springs,80730.0,56,Wyoming,WY,"Rock Springs, WY",0.3099532,0.25,0.2003841,0.1496689,0.2544827,0.2314197,0.2372549,0.2410048,0.63079119,0.7798335,0.80026811,0.85714287,0.1685348,7506.805,0.603403,0.1784154,0.11345330000000001,0.1096907,-1.583684,75.842702,77.236762,57.274279,63.842776,53.113245,48.405045,0.023651,0.0195197,0.0232978,0.0424209,0.2004,0.0868086,0.06384,0.61063,-0.6663497,60.20934,0.3939056,6.329741,0.0380731,0.0859856,0.1975047,0.6898767,0.0722669,2.338892,0.0180478137,0.0176885916,3.481915,0.5454891,33999.21,131705.7139,7.3068531,16.144303,1.941864,0.0205744,16.94761,1128.0,0.1249236,52.637,0.1501259,0.0081259,4123.225,0.0533033,0.0,0.4807728013533307,0.5192271986466693,0.30113671528479774,0.26893322055577334,0.3264600911847833,0.10286138675138737,0.005312235677593712,0.004672704392135828,0.1085346481546428,0.8551771089059889,82.17686,82.14976,83.79854,83.98116,85.76192,85.94511,86.71825,86.9532,75.46115,75.58435,79.57882,79.76417,82.13274,82.3895,85.63254,85.85549,0.8137585,0.7924673,0.8350294,0.8061383,0.7604041,0.732702,0.8260038,0.7877848,0.6277912,0.6167955,0.6285049,0.6170301,0.6532471,0.6372274,0.7362301,0.7058812,40432,44733,70426,60042,36739,52289,86476,59592
36501,Klamath Falls,151353.0,6,California,CA,"Klamath Falls, CA",0.3229167,0.2155689,0.178344,0.0866142,0.2520548,0.2777778,0.2582781,0.1953125,0.66666669,0.7675159,0.85333335,0.87804878,0.1996996,7038.1331,1.886809,0.1671144,0.1290338,0.1434856,-0.3067365,79.763399,80.397015,64.187678,74.204286,63.173477,45.356946,0.0315784,0.0267982,0.0360187,0.1055664,0.31414,0.1714546,0.06928,0.55462,-0.24747671,27.42661,2.611775,9.305399,0.0811373,0.1721887,0.1538573,0.5366825,0.086836,4.496315,0.0255693643,0.0212020905,7.300335,0.5280726,29858.39,127273.0604,6.1492828,20.10075,-8.529738,-0.0076623,15.04613,1251.98,-0.0973151,43.292,0.2236554,0.0078228,2908.981,0.0221984,6.3,0.46400805560459535,0.5359919443954047,0.2225753087872784,0.24771637994729856,0.3527596330515179,0.17673290309081519,0.011808784009101786,0.026729960702773038,0.12883082576485744,0.764648188469762,82.22805,82.43083,83.85015,83.9972,85.29919,85.52151,87.55949,87.81804,77.95358,78.1774,81.41643,81.58607,82.87968,83.12959,83.93399,84.277,0.4550591,0.4395777,0.6014221,0.5824988,0.6493763,0.6240511,0.8021544,0.7593712,0.3980408,0.3931605,0.4837056,0.4773723,0.5707307,0.5556245,0.873512,0.8475197,111442,98901,94188,56631,107371,104288,89331,50253
36502,Burns,7609.0,41,Oregon,OR,"Burns, OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2372022,7407.33,3.233114,0.2778685,0.1175904,0.1131294,-0.5296373,81.22928,80.434783,70.289855,76.086957,51.456311,63.12,0.001166,1.522e-4,0.0019817,0.009843,0.2563,0.1177817,0.02673,0.59271,0.71937889,31.14733,0.118281,4.152977,0.1241883,-0.0847967,-0.0343678,0.6396043,0.1492493,2.062674,0.0028913129,0.0098567486,0.7508144,0.7298086,30895.79,97708.9,7.3138075,16.022106,3.84743,-0.0188952,11.9,NA,NA,43.968,0.1393258,0.0047312,3535.694,0.0376632,0.0,0.49331311181580034,0.5066868881841996,0.23397214945539777,0.201985385357783,0.35998897008134567,0.20501861298772922,0.011305666620708673,0.006204329243071832,0.04425754860057907,0.8818419964152764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36503,Lakeview,7422.0,41,Oregon,OR,"Lakeview, OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2363049,6734.71,-0.4416793,0.1317103,0.1043514,0.120476,-0.4926524,77.850572,88.372093,58.139535,74.418605,66.346154,82.4,0.0056394,0.0069048,0.0096548,0.0103225,0.27724,0.16122,0.09273,0.58309,0.92843213,30.8138,0.1077877,5.443277,0.0932326,-0.0146044,-0.0428734,0.5796033,0.0951276,3.355797,0.0064672595,0.0179196982,0.9122696,0.6916519,31635.1,87578.1,6.8492723,17.524505,8.200212,-0.0393516,15.5,NA,NA,47.887,0.1748571,0.0078146,2561.23,0.0249185,0.0,0.466768525592055,0.533231474407945,0.20702826585179526,0.18105423987776928,0.40005092946269416,0.21403106697224344,0.008276037687802393,0.0014005602240896359,0.07448433919022154,0.8629997453526865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36600,Redding,219295.0,6,California,CA,"Redding, CA",0.2608696,0.1123596,0.1311475,0.0892857,0.2840909,0.258427,0.4333333,0.1607143,0.73913044,0.8202247,0.90163934,0.83928573,0.18673220000000001,8205.9731,0.9228734,0.1659391,0.1172216,0.1253903,0.0138027,81.399789,81.207624,66.772394,78.515425,63.279806,48.449553,0.0337689,0.0292044,0.0377443,0.0424699,0.34127999999999997,0.1584103,0.0924,0.54065,-0.63311648,25.05529,0.6648578,8.148385,0.0638812,0.4184395,0.483119,0.5665758,0.0789556,4.930465,0.0323035181,0.0224492122,32.55479,0.4240008,33442.26,155988.1314,5.6883142,22.369797,-9.69436,NA,15.24563,2351.46,-0.0619888,41.80125,0.2381429,0.0104243,3202.582,0.0193883,6.3,0.5070966567964136,0.49290334320358636,0.25106697986799226,0.23342872739905046,0.33690509668988106,0.1785991960430762,0.021484342690774347,0.008180178987940646,0.12591603116573755,0.7866412466295016,81.86106,81.9281,84.45659,84.64693,86.21403,86.39725,87.35772,87.57249,77.30729,77.42861,81.42391,81.64061,83.5706,83.76322,84.94077,85.1624,0.4063704,0.3947364,0.4751355,0.456805,0.5053979,0.484283,0.6367598,0.6086652,0.3199004,0.3153924,0.3884416,0.3810522,0.4476383,0.4422418,0.590893,0.5747585,168584,155335,146111,102505,158562,151923,135756,91844
36700,Eureka,139540.0,6,California,CA,"Eureka, CA",0.2258064,0.1944444,0.0952381,0.0555556,0.3064516,0.1944444,0.15,0.2222222,0.56451613,0.8611111,0.95238096,0.94444442,0.20160530000000002,7010.2695,2.114658,0.1837939,0.1419559,0.1263128,0.0036466,76.903565,82.323547,66.870755,74.997008,68.334456,43.499754,0.0330934,0.0375734,0.0278255,0.0699777,0.34339,0.1945129,0.08783,0.54461,0.75582025,35.60341,0.7804214,6.254121,0.062594,0.1592397,0.2205831,0.59439,0.085396,4.264972,0.0216712054,0.0224666762,20.66924,0.497276,30455.53,175664.4147,6.4989005,20.491829,-7.355367,NA,22.30009,92.6785,-0.0521977,39.31625,0.27075,0.0088147,2849.32,0.0180767,6.3,0.4985005829194493,0.5014994170805507,0.2293535322223046,0.28998389390192125,0.33245951573882515,0.14819631918377799,0.021598344913101197,0.011395569812185376,0.10041040224811477,0.7692043317990983,82.70006,82.90926,84.11115,84.30959,85.83418,86.01215,88.66059,88.80541,77.68318,77.92067,82.23955,82.47864,82.88533,83.1435,86.46952,86.64857,0.5359036,0.5168355,0.6584577,0.635331,0.6620054,0.6361961,0.6784837,0.6451595,0.4190874,0.4125799,0.5379947,0.5242103,0.6321789,0.614499,0.7258086,0.6973354,102573,90481,83840,54695,98092,89677,77564,47919
36800,Medford,256995.0,41,Oregon,OR,"Medford, OR",0.2883947,0.2025955,0.1309091,0.1115702,0.241033,0.2161556,0.2118959,0.1829522,0.73363775,0.82943922,0.88737863,0.91525424,0.2174913,7079.7189,0.6857558,0.1736856,0.11999750000000001,0.1097736,0.7809536,83.823344,88.518694,67.121097,83.255213,66.957111,43.522372,0.0459638,0.0418036,0.0533484,0.0382481,0.33992,0.1326536,0.10847,0.55711,0.01727241,21.57124,0.3369715,5.974824,0.0703537,0.3433363,0.4574815,0.5853082,0.1122061,4.356116,0.0307437888,0.0218681297,58.0808,0.4289431,36288.6,182113.2941,5.786639,20.987614,3.153398,0.0231245,19.88379,2363.89,-0.1531194,40.8145,0.2279304,0.010973,1782.724,0.0238421,0.0,0.5124583914586816,0.4875416085413185,0.2321273186834436,0.21639203878399468,0.35057872128837997,0.20018715211115867,0.008677366334719133,0.005352136020220715,0.10067195204486126,0.8431064488059558,82.84114,82.99538,84.78597,85.07458,86.01558,86.28381,87.37181,87.61509,78.23424,78.44166,81.70028,82.01714,84.41649,84.70646,87.92393,88.111,0.3351067,0.3264452,0.3995155,0.3828714,0.493094,0.4747669,0.5992711,0.5740716,0.2994872,0.2965264,0.3598539,0.3541389,0.4466234,0.4335019,0.4698928,0.4488061,227570,202510,175519,112561,208577,195284,157338,98931
36901,Crescent City,48644.0,6,California,CA,"Crescent City, CA",0.2807018,0.1621622,0.0769231,0.0833333,0.2931035,0.2361111,0.375,0.2608696,0.7241379,0.82432431,0.88461536,0.83333331,0.18347049999999998,7215.0292,1.481457,0.1830761,0.1196211,0.1276977,0.0883899,78.779639,83.194394,66.317963,81.443075,62.031838,47.06188,0.0178298,0.0173289,0.0144955,0.1168762,0.30455,0.1644941,0.08285,0.57404,-0.41776099,28.56879,2.462791,9.435902,0.0761469,0.3815786,0.2713966,0.478211,0.055857,4.844013,0.0243401036,0.0196324315,18.45935,0.6255468,29532.28,179753.2529,5.3770047,20.440355,-9.263972,0.0018009,13.34643,NA,NA,39.5395,0.2550296,0.0113889,2555.028,0.0171403,6.3,0.4773940127363263,0.5226059872636737,0.20820520959390562,0.22679389767294225,0.3514194457119051,0.21316483821691432,0.013708413513996072,0.019699644890590593,0.1304580712996211,0.7446783184875116,82.4567,82.58212,81.9295,82.22776,85.80886,86.10293,87.45697,87.49554,76.87613,77.16534,80.83003,81.02796,84.6684,84.87528,82.22869,82.48177,0.7128057,0.6861692,0.9184299,0.8825964,0.9734674,0.9248791,1.368261,1.328878,0.6057729,0.5973922,0.7881824,0.7645453,0.9145556,0.8946544,1.287661,1.254629,41176,32280,29038,17946,37986,30700,26253,15245
